Date,Matched Price,Volume,Open Price,High Price,Low Price,Foreign Buy,Foreign Sell,Foreign Value
5/30/2024,64.34,4412600,64.73,64.83,64.14,229900,1508900,-84.1
5/31/2024,64.05,4143400,64.54,64.54,63.95,221800,1749400,-100
6/3/2024,64.73,3190500,64.44,65.22,64.34,737000,459900,18.4
6/4/2024,64.63,2445200,64.73,65.22,64.63,378900,293700,5.6
6/5/2024,67.08,11865800,64.83,67.77,64.83,2150900,369100,121.1
6/6/2024,65.81,4887800,67.57,67.57,65.81,39900,1109780,-72.5
6/7/2024,66.4,4127600,66.2,67.18,66.1,638192,273519,24.8
6/10/2024,65.81,4564100,66.98,67.08,65.81,556202,2035699,-100.1
6/11/2024,65.12,6177100,66.01,66.1,65.03,415400,2022312,-107.1
6/12/2024,65.61,3425100,65.12,65.91,64.93,390900,1734800,-89.5
6/13/2024,65.52,2803600,65.61,66.01,65.42,78400,1188400,-74.4
6/14/2024,64.83,4124200,65.61,65.91,64.83,226900,959000,-48.8
6/17/2024,64.63,3617600,64.93,65.22,64.63,185700,1721600,-101.6
6/18/2024,64.54,2751700,65.12,65.12,64.54,38800,1221500,-78.1
6/19/2024,63.95,6155000,64.63,64.63,63.75,186400,2789000,-170.4
6/20/2024,64.63,4397100,64.05,65.42,63.85,1836700,1090700,49.3
6/21/2024,64.63,3967700,65.12,65.71,64.63,1232000,1550900,-20.9
6/24/2024,64.14,3847700,64.73,65.22,63.95,1036500,331100,46.6
6/25/2024,64.14,2433600,64.44,64.83,64.14,275900,495800,-14.4
6/26/2024,63.85,2485100,64.44,64.44,63.75,193700,978300,-51.3
6/27/2024,63.95,2708400,63.85,64.24,63.75,160500,818300,-43
6/28/2024,64.14,2731700,64.14,64.63,63.95,1178200,928900,16.4
7/1/2024,64.63,1909300,64.44,64.63,63.95,625200,590300,2.3
7/2/2024,64.83,2042800,64.63,64.93,64.44,257600,364900,-7.1
7/3/2024,64.83,1332600,64.83,64.93,64.63,108500,248900,-9.3
7/4/2024,65.03,2688900,64.93,65.52,64.93,398200,816000,-27.8
7/5/2024,65.81,4180100,65.03,66.1,65.03,723300,478300,16.4
7/8/2024,66.2,4942400,65.91,66.3,65.61,2358300,630500,116.7
7/9/2024,66.1,5045200,66.2,66.4,65.81,1905500,1744300,11
7/10/2024,65.42,3881700,66.1,66.4,65.42,958400,1395800,-29.4
7/11/2024,64.93,3787100,65.52,65.61,64.93,194600,1689600,-99.5
7/12/2024,64.93,2079900,65.03,65.22,64.73,100800,219200,-7.8
7/15/2024,64.83,2155300,64.93,65.52,64.83,51400,550400,-33.1
7/16/2024,64.73,2243700,65.03,65.32,64.73,77100,609000,-35.3
7/17/2024,64.34,3464800,64.83,65.12,64.24,437200,646500,-13.8
7/18/2024,64.54,2283000,64.63,64.63,64.14,296700,283200,0.9
7/19/2024,63.95,3392700,64.54,64.54,63.75,28300,517600,-32
7/22/2024,64.05,2654800,63.95,64.63,63.85,448300,216500,15.2
7/23/2024,64.54,3777800,64.24,64.93,64.14,2046100,536492,99.6
7/24/2024,64.24,3613500,64.44,64.73,64.24,2274200,1038000,81.4
7/25/2024,64.24,1957600,64.24,64.34,63.95,511500,491600,1.3
7/26/2024,64.44,2975400,64.05,64.83,64.05,1412300,1003000,27
7/29/2024,65.81,5781800,64.83,66.2,64.54,919200,365300,37.3
7/30/2024,66.3,6375600,65.91,66.98,65.52,919200,365300,37.3
7/31/2024,70.12,21144900,67.08,70.51,67.08,5873100,1023800,341.3
8/1/2024,68.85,8865800,70.31,70.41,68.65,2710300,391300,165.5
8/2/2024,70.02,10290200,68.55,70.41,68.55,4457200,238200,299.9
8/5/2024,67.96,12155500,69.53,69.73,67.08,3639100,980900,185.7
8/6/2024,71.2,13496200,68.85,71.78,68.55,3484300,518500,211.9
8/7/2024,72.27,10700700,71.69,72.27,70.9,3561400,687400,209.7
8/8/2024,71.2,5811000,72.37,72.86,70.71,1482500,413700,78.2
8/9/2024,71.78,4527500,71.29,71.88,71,878300,208900,48.8
8/12/2024,71.49,5804000,71.78,72.86,71.29,798100,699000,7.5
8/13/2024,72.27,6734400,71.29,72.86,71.2,2444900,384700,151.8
8/14/2024,72.47,5456200,72.47,72.57,71.78,1597400,1192300,30
8/15/2024,72.27,4255800,72.47,73.06,72.17,1776600,383800,103.2
8/16/2024,72.27,7392900,72.47,72.57,71.69,1527400,1293500,17.3
8/19/2024,74.43,7917900,72.47,74.43,72.27,2248100,426300,137.5
8/20/2024,74.04,4177300,74.43,74.62,73.74,953200,666700,21.6
8/21/2024,73.74,3991000,73.64,74.53,73.55,563600,505600,4.4
8/22/2024,72.66,6025900,74.43,74.43,72.08,567300,738500,-13
8/23/2024,73.35,3307600,73.35,74.04,72.86,249100,518100,-20.1
8/26/2024,71.88,6324800,73.35,73.45,71.78,736800,786000,-3.7
8/27/2024,71.98,4265800,71.88,72.27,71.1,853100,499700,25.8
8/28/2024,72.37,3352800,72.08,72.47,71.69,1164000,271700,65.7
8/29/2024,71.98,2042900,72.17,72.47,71.88,663400,468800,14.3
8/30/2024,72.37,3675800,72.08,73.25,71.88,788500,742600,3.4
9/4/2024,72.76,2839100,71.78,72.96,71.59,979100,337200,47.5
9/5/2024,73.15,5857500,72.76,73.84,72.57,1911600,652400,94.5
9/6/2024,73.84,3641800,73.35,73.94,73.25,1367200,266700,82.7
9/9/2024,73.25,2638800,73.55,73.55,72.66,0,0,0
9/10/2024,73.35,3332400,73.25,73.94,72.76,1168100,263500,67.9
9/11/2024,73.06,3165200,73.25,73.55,72.37,1059100,170400,66.2
9/12/2024,73.15,2052100,73.45,73.64,72.86,174600,387900,-15.9
9/13/2024,71.39,5347100,73.25,73.25,71.39,504600,735400,-17.1
9/16/2024,70.41,4034700,71.49,71.49,70.41,894000,213400,49.2
9/17/2024,71.88,2390300,70.51,71.88,70.22,494200,185700,22.3
9/18/2024,71.78,2845300,72.08,72.37,71.49,1017900,545500,34.7
9/19/2024,71.78,1572700,71.78,71.98,71.49,126500,134900,-0.6
9/20/2024,71.2,5232400,71.98,72.47,71.2,623900,3058700,-177.1
9/23/2024,71.39,2930300,71.59,71.69,71.1,283400,693100,-29.8
9/24/2024,69.75,2076500,70.45,70.45,69.56,208200,315500,-7.6
9/25/2024,69.06,4520500,69.75,69.85,69.06,362300,841500,-33.5
9/26/2024,70.15,3984100,69.06,70.55,69.06,1940500,312700,115
9/27/2024,70.45,2968700,70.25,70.65,70.15,1534000,423400,78.8
9/30/2024,69.56,2043500,70.45,70.45,69.56,69700,267500,-13.9
10/1/2024,69.56,2040200,69.66,70.15,69.56,70000,239500,-11.9
10/2/2024,69.56,2139900,69.66,69.66,69.06,351100,221900,9
10/3/2024,69.75,2948000,69.66,69.95,69.36,1248600,320600,65.1
10/4/2024,67.97,6134000,69.95,69.95,67.87,1077400,1863400,-54.1
10/7/2024,66.58,5986300,68.17,68.76,66.58,818300,921100,-7.2
10/8/2024,67.67,2887600,66.68,67.67,66.68,1306300,461000,57.4
10/9/2024,67.27,3527900,67.77,68.07,67.27,1207200,653700,37.6
10/10/2024,67.17,2622600,67.77,68.27,67.17,365200,746000,-26
10/11/2024,67.17,2370000,67.57,67.67,66.98,217100,1095000,-59.5
10/14/2024,66.68,2820500,67.57,67.57,66.58,212300,631400,-28.3
10/15/2024,66.28,3073300,66.68,66.88,66.18,161800,1230800,-71.7
10/16/2024,66.98,2003900,66.28,67.57,66.28,355300,433100,-5.2
10/17/2024,67.08,1655000,67.08,67.37,66.78,34900,336300,-20.4
10/18/2024,66.88,1597500,67.08,67.47,66.88,70800,211600,-9.5
10/21/2024,66.78,1860000,66.88,67.37,66.68,244900,344900,-6.7
10/22/2024,66.78,2250400,66.78,67.27,66.68,722700,233000,33
10/23/2024,66.78,1635900,66.78,67.08,66.68,493000,371000,8.2
10/24/2024,67.87,4365000,66.78,68.46,66.78,1585300,586100,68.5
10/25/2024,67.47,2170200,68.07,68.07,67.37,1060900,603500,31.2
10/28/2024,66.68,2923300,67.17,67.47,66.18,214500,781500,-38
10/29/2024,66.48,2030600,66.78,66.78,66.28,458700,559500,-6.7
10/30/2024,65.79,3431700,66.48,66.78,65.79,363700,1016000,-43.5
10/31/2024,65.59,5170700,66.08,66.08,64.79,1419300,1242400,11.6
11/1/2024,65.29,2178000,65.59,65.79,65.09,537100,268700,17.7
11/4/2024,65.09,2118800,65.39,66.08,65.09,651200,464600,12.4
11/5/2024,64.99,1060900,65.19,65.49,64.99,121200,114900,0.4
11/6/2024,65.29,2594600,65.49,65.49,64.79,0,0,0
11/7/2024,65.39,1152300,65.49,65.69,65.09,336000,468400,-8.7
11/8/2024,65.19,1592400,65.49,65.69,65.09,283300,322000,-2.5
11/11/2024,64.69,2737600,65.19,65.29,64.2,211900,708100,-32.3
11/12/2024,64.4,1729600,64.69,65.19,64.3,156200,656300,-32.6
11/13/2024,64.5,2770700,64.59,65.09,64.2,1304400,793890,33.2
11/14/2024,64.5,1779900,64.5,64.5,64.2,547100,555188,-0.5
11/15/2024,63.21,3688300,64.4,64.4,63.21,178248,1788977,-103.5
11/18/2024,62.71,3747000,63.21,63.7,62.71,920400,2490047,-99.9
11/19/2024,62.51,2733600,62.81,63.01,62.51,865300,1338714,-29.9
11/20/2024,63.11,2818000,62.51,63.3,62.41,1085140,873100,13.5
11/21/2024,63.4,2253500,63.21,63.6,62.91,914900,420818,31.5
11/22/2024,63.8,2176700,63.4,64.3,63.4,732701,432331,19.4
11/25/2024,63.8,2446600,63.8,64.1,63.7,938550,1288568,-22.5
11/26/2024,64.3,1675600,64,64.5,63.9,700700,176828,34
11/27/2024,64.1,1586400,64.3,64.5,64,735500,178900,36
11/28/2024,64,1273300,64.5,64.5,64,292350,183381,7
11/29/2024,64.1,1105500,64,64.3,63.8,265710,287252,-1.4
12/2/2024,64,1229100,64.1,64.3,63.7,278484,279900,-0.1
12/3/2024,63.4,2425200,64.1,64.1,63.4,709550,729775,-1.3
12/4/2024,62.81,2745800,63.3,63.4,62.81,99907,1220694,-71.1
12/5/2024,63.8,2218400,63.01,64.2,62.71,180833,445811,-16.9
12/6/2024,63.6,1677900,64,64.3,63.6,236600,282305,-2.9
12/9/2024,63.6,1762700,64,64,63.5,70110,580180,-32.7
12/10/2024,63.4,1711000,63.6,63.9,63.4,72100,554307,-30.9
12/11/2024,63.7,2024600,63.4,64.1,63.4,824940,426102,25.7
12/12/2024,64.1,2249800,63.7,64.4,63.7,879941,643573,15.3
12/13/2024,63.7,1396700,63.8,64,63.6,407560,432592,-1.6
12/16/2024,64.5,2387600,63.7,64.69,63.7,203705,231502,-1.8
12/17/2024,64.1,1204000,64.4,64.5,64,362305,506237,-9.3
12/18/2024,64.2,1614100,64.5,64.59,64.2,358276,135233,14.5
12/19/2024,63.4,2626900,63.9,64,63.4,479650,367613,7.2
12/20/2024,64.5,3799600,63.5,64.5,63.5,1446295,317160,73
12/23/2024,63.9,1347800,64.2,64.5,63.8,52540,605091,-35.7
12/24/2024,63.8,1287000,63.9,64.2,63.6,182566,557789,-24.1
12/25/2024,63.9,1302500,63.9,64.4,63.9,192605,35925,10.1
12/26/2024,63.8,1708800,64.2,64.2,63.8,172500,808679,-40.7
12/27/2024,63.8,2443700,63.9,64.1,63.7,1351600,959509,25.1
12/30/2024,63.3,1490800,63.6,63.7,63.3,138000,515801,-24
12/31/2024,63.4,1641900,63.4,63.8,63.3,777270,153279,39.7
1/2/2025,63.1,1336600,63.6,63.8,63.1,118869,412888,-18.6
1/3/2025,63,1776700,63.2,63.3,62.9,179263,636985,-28.8
1/6/2025,62.5,2103500,63,63.2,62.5,152680,736400,-36.6
1/7/2025,61.7,2802100,62.6,63,61.6,304100,1273303,-60.3
1/8/2025,61.7,2053300,62,62.1,61.2,364350,1135581,-47.5
1/9/2025,61.8,1500000,61.8,61.9,61.3,93669,770194,-41.6
1/10/2025,61.3,1189800,61.7,61.9,61.3,156224,468100,-19.2
1/13/2025,61.4,1101700,61.2,61.9,61.1,130340,164352,-2.1
1/14/2025,61.6,1147600,61.4,61.8,61.3,227514,263658,-2.2
1/15/2025,61.7,1216400,62.1,62.3,61.7,54800,54115,0
1/16/2025,61.9,1684500,62.3,62.6,61.7,279330,365077,-5.3
1/17/2025,62,889400,62.2,62.2,62,168100,139300,1.8
1/20/2025,61.9,1633600,62,62.2,61.6,98175,679295,-35.9
1/21/2025,61.8,1403900,62,62.1,61.6,483605,493266,-0.6
1/22/2025,61.6,1760900,62,62,61.6,593780,270500,20
1/23/2025,62,1781300,61.6,62.3,61.6,198900,246798,-3
1/24/2025,62.2,1576400,61.9,62.5,61.8,463400,377180,5.4
2/3/2025,60.6,6954000,62.2,62.2,60.5,368800,5371401,-304.2
2/4/2025,60.2,7125000,60.6,60.9,60,430220,4660376,-255
2/5/2025,61.5,3198100,60.4,61.5,60.4,1189799,1171700,1.2
2/6/2025,60.7,3024800,61.5,61.6,60.5,415120,1338765,-56.2
2/7/2025,60.8,2552300,60.7,61.2,60.6,657755,566730,5.6
2/10/2025,60.6,2592100,61.2,61.2,60.6,86284,408000,-19.5
2/11/2025,60.4,3433800,60.6,60.7,60.1,105850,1683926,-95.1
2/12/2025,61,2756600,60.6,61,60.5,1227180,532245,42.2
2/13/2025,60.7,2576800,61,61,60.4,422708,1471684,-63.5
2/14/2025,60.3,6401800,60.7,60.7,60.3,288800,4721874,-268.2
2/17/2025,60,3612400,60.4,60.6,60,297800,1857865,-93.9
2/18/2025,60.3,2436800,60.4,60.5,60,545700,1216180,-40.4
2/19/2025,60.8,3072700,60.3,60.9,60.3,708343,896574,-11.4
2/20/2025,60.7,2627900,60.9,60.9,60.6,211161,724450,-31.2
2/21/2025,61.4,4717200,60.8,62.1,60.6,813520,680539,8.1
2/24/2025,63.8,11512800,61.6,63.9,61.6,4150491,1016264,196.3
2/25/2025,62.9,3884200,64,64,62.6,277584,709761,-27.1
2/26/2025,63.1,3636600,63,63.4,62.9,2127220,636914,93.9
2/27/2025,62.2,3520600,63.2,63.2,62.2,149300,1327570,-73.6
2/28/2025,62.2,4175600,62.3,63.2,62.2,967338,617140,22.1
3/3/2025,63.2,3610600,62.8,63.2,62.3,228259,237112,-0.5
3/4/2025,63.5,6042000,63.2,63.8,62.9,2839530,757498,131.9
3/5/2025,62.7,2275500,63.6,63.6,62.7,89365,573100,-30.5
3/6/2025,62.9,3125600,62.7,62.9,62.2,97900,1281032,-73.9
3/7/2025,62.7,2655600,62.9,63,62.4,42720,590913,-34.3
3/10/2025,62.5,2529500,63,63,62.5,168000,699526,-33.4
3/11/2025,62.4,2287600,62.3,62.5,62.1,285040,376954,-5.7
3/12/2025,62.2,2755400,62.5,62.8,62.2,80624,984283,-56.4
3/13/2025,62,5100400,62.3,62.9,61.9,265616,2359639,-130.5
3/14/2025,62.1,2696700,62.4,62.7,62.1,239631,465000,-14
3/17/2025,63,4062100,62.4,63.4,62.4,980664,619792,22.6
3/18/2025,62.5,3281900,63.1,63.1,62.5,723904,911519,-11.8
3/19/2025,62.3,3038400,62.7,62.8,61.9,194251,692713,-31
3/20/2025,61.8,3888200,62.2,62.2,61.3,830580,1200600,-22.8
3/21/2025,61.3,3325900,61.8,61.8,61.2,0,0,0
3/24/2025,61.4,2488900,61.4,62,61.1,32000,576918,-33.4
3/25/2025,61.4,2323000,61.7,61.7,61.2,0,0,0
3/26/2025,61.2,1846000,61.5,61.9,61.2,184955,409079,-13.7
3/27/2025,61.1,2230500,61.2,61.5,61.1,201850,271800,-4.3
3/28/2025,60.3,5430100,61,61.1,60.2,247300,2609414,-143
3/31/2025,60.6,5301500,60.8,61.6,60.6,129550,2379994,-137
4/1/2025,60.8,3129300,61.2,61.2,60.3,198746,1037876,-50.9
4/2/2025,60.5,4684400,60.7,61.4,60.5,461106,1615410,-70.1
4/3/2025,56.5,16938200,59.5,59.6,56.3,765010,6172695,-308.5
4/4/2025,58.5,9776600,54,58.8,53.8,1397366,1104854,17.9
4/8/2025,54.5,13324100,56.7,56.9,54.5,1076602,4066940,-164.5
4/9/2025,52,9882600,51.4,55.2,51.4,2182840,3261570,-56.7
4/10/2025,55.6,1514300,55.6,55.6,55.6,1000,1482422,-82.4
4/11/2025,57.5,9164400,55.6,58.4,55.6,907947,445500,26.2
4/14/2025,56.9,5479700,57.9,57.9,56.5,770820,2523264,-99.8
4/15/2025,56.3,4163500,56.7,57.5,56.3,315636,574590,-14.7
4/16/2025,56,3735600,56.4,57.2,56,168300,502813,-19.1
4/17/2025,56,7219000,55.5,56.6,54.8,1158768,3218293,-114
4/18/2025,56.6,3037200,56.7,57.3,56.6,892800,778400,6.5
4/21/2025,56.7,3021400,56.8,57.1,56.5,213318,890000,-38.3
4/22/2025,56,6955000,56.6,56.6,53.9,474245,1546622,-59.1
4/23/2025,56.4,3586000,56.8,57.3,56.4,947700,141800,45.9
4/24/2025,56.3,1956400,56.5,56.8,56.2,81100,200740,-6.8
4/25/2025,58.3,8119700,56.5,58.3,56.5,384760,943300,-32.2
4/28/2025,57.5,2664700,58.3,58.3,57.5,30907,704280,-38.9
4/29/2025,57.6,2556000,57.5,57.9,57.2,210914,52400,9.1
5/5/2025,56.9,4238300,57.5,57.6,56.9,187500,1189900,0
5/6/2025,56.9,2502600,57,57.4,56.9,116000,577000,0
5/7/2025,57.1,2789200,56.9,57.7,56.9,802800,794000,0
5/8/2025,57.4,3262200,57.2,57.8,57.2,462200,844300,0
5/9/2025,57.7,3832400,57.7,58.6,57.7,306900,856600,0
