Date,Matched Price,Volume,Open Price,High Price,Low Price,Foreign Buy,Foreign Sell,Foreign Value
2022-08-25,72.00,2182100,71.81,72.37,71.17,1158000,180600,76.1
2022-08-26,71.08,2463000,72.00,72.18,70.43,609000,295600,24.1
2022-08-29,69.78,3311500,71.08,71.08,69.69,834500,912600,-5.9
2022-08-30,70.24,2234900,69.78,70.61,69.78,466100,682376,-16.4
2022-08-31,69.78,1657100,70.24,70.61,69.78,444300,427500,1.3
2022-09-05,71.63,3169400,69.78,71.91,69.78,1662200,538200,87.1
2022-09-06,71.91,2649000,71.63,73.02,71.45,493100,36300,35.5
2022-09-07,69.97,2916400,71.91,71.91,69.97,593800,154800,33.2
2022-09-08,69.97,1351100,69.97,70.71,69.50,131600,47100,6.4
2022-09-09,70.15,1188500,69.97,70.71,69.78,556500,224900,25.2
2022-09-12,69.60,1386100,70.15,70.43,69.60,195421,488089,25.2
2022-09-13,69.97,1556500,69.60,70.24,69.50,861658,889328,-1.8
2022-09-14,68.40,2037900,69.97,69.97,68.21,37554,476305,-1.8
2022-09-15,68.86,1207500,68.40,69.50,68.49,596000,531704,-32.5
2022-09-16,70.24,2308600,68.86,70.24,68.76,1755340,191672,118.8
2022-09-19,69.50,1418000,70.24,70.24,69.23,612935,222652,29.3
2022-09-20,70.06,1139700,69.50,70.43,69.60,428440,303292,9.5
2022-09-21,71.08,2477500,70.06,71.72,69.87,589652,80880,39.1
2022-09-22,71.08,1033500,71.08,71.26,70.24,299400,322044,-1.7
2022-09-23,70.89,1398600,71.08,71.45,70.71,769400,544700,17.2
2022-09-26,68.40,3386000,70.89,70.89,68.12,1510400,2345108,-61.8
2022-09-27,66.92,2415500,68.40,69.23,66.82,962400,2184580,-88.5
2022-09-28,66.36,2145700,66.92,67.47,65.53,997900,1542800,-39.1
2022-09-29,67.19,2033200,66.36,67.93,66.73,1114100,939684,12.7
2022-09-30,66.82,2345100,67.19,67.75,66.45,771420,1044458,-19.7
2022-10-03,65.62,2039100,66.82,67.01,65.62,906912,1065696,-11.3
2022-10-04,65.53,1631300,65.62,66.36,64.70,625000,880620,-18.1
2022-10-05,66.18,1493400,65.53,66.55,65.62,789000,709788,5.7
2022-10-06,64.70,1503000,66.18,66.18,64.70,500418,522401,-1.5
2022-10-07,64.51,2685300,64.70,65.90,61.46,1268100,498500,53.7
2022-10-10,65.16,1661900,64.51,66.08,62.29,676344,499763,12.4
2022-10-11,64.88,1718400,65.16,66.08,64.33,1017300,343560,47.3
2022-10-12,66.18,1274000,64.88,66.27,64.79,816710,355286,33.0
2022-10-13,68.21,3171000,66.18,68.21,65.44,1984104,563100,104.9
2022-10-14,68.40,1436500,68.21,68.86,68.12,1202600,687245,38.1
2022-10-17,68.49,1679700,68.40,69.41,68.12,1316000,300739,75.2
2022-10-18,70.71,3137000,68.49,71.17,69.04,2016200,381572,125.0
2022-10-19,70.80,1038000,70.71,70.98,70.34,732400,128100,46.2
2022-10-20,71.63,2290400,70.80,71.63,70.06,1173200,345400,63.9
2022-10-21,71.17,2097600,71.63,72.46,70.71,1382800,150100,95.5
2022-10-24,68.40,1578600,71.17,71.35,68.40,662500,350100,23.9
2022-10-25,70.24,1657600,68.40,70.98,68.49,801600,574800,17.0
2022-10-26,70.24,824700,70.24,70.61,69.87,264400,162500,7.7
2022-10-27,72.55,2283600,70.24,72.55,70.24,981200,58600,71.8
2022-10-28,72.09,1438800,72.55,72.65,71.81,1086417,478104,47.4
2022-10-31,72.55,1572200,72.09,72.55,71.45,1243050,661809,45.6
2022-11-01,74.13,3180100,72.55,76.25,72.55,752108,671420,6.5
2022-11-02,72.37,1830500,74.13,74.22,72.37,608016,905500,-23.3
2022-11-03,73.94,1278300,72.37,74.59,72.09,873150,108410,61.2
2022-11-04,73.94,2909200,73.94,74.86,72.09,1929810,893713,82.9
2022-11-07,75.97,2638300,73.94,75.97,73.94,1265600,86198,96.9
2022-11-08,76.16,2301400,75.97,76.16,73.57,1581961,971052,50.3
2022-11-09,74.77,2701100,76.16,76.16,73.94,1150900,1321480,-13.8
2022-11-10,72.46,2637600,74.77,74.86,71.17,871934,959802,-6.9
2022-11-11,72.46,1564400,72.46,74.31,72.46,1073700,593621,37.6
2022-11-14,73.02,2596800,72.46,75.79,70.34,1597300,1324333,21.6
2022-11-15,71.17,2089600,73.02,73.39,70.71,1668400,1368380,23.1
2022-11-16,68.86,3542600,71.17,72.83,68.21,1696800,2913943,-90.7
2022-11-17,70.24,2599500,68.86,72.37,69.41,1658140,1807620,-11.4
2022-11-18,71.17,2229300,70.24,71.91,69.97,1566921,1235967,25.5
2022-11-21,72.00,1787400,71.17,72.00,71.08,1319342,803404,40.2
2022-11-22,73.48,2281200,72.00,74.13,71.54,1458600,520884,74.5
2022-11-23,73.39,773100,73.48,73.66,72.37,505756,318809,14.8
2022-11-24,75.05,2881100,73.39,75.05,72.92,2228130,1334652,72.6
2022-11-25,75.97,2596100,75.05,76.44,74.86,1559500,523355,85.2
2022-11-28,75.51,2299200,75.97,77.08,75.51,1149850,294704,69.9
2022-11-29,76.71,2404200,75.51,76.99,74.40,1195400,685305,42.3
2022-11-30,76.53,1995600,76.71,76.71,75.33,785212,885100,-8.3
2022-12-01,76.16,2216800,76.53,76.62,75.42,1246100,875362,30.5
2022-12-02,77.64,2521800,76.16,77.64,75.79,1733860,447000,108.1
2022-12-05,78.56,2066000,77.64,79.12,77.73,1003174,353260,55.2
2022-12-06,76.25,1395300,78.56,78.65,76.25,712840,384400,27.1
2022-12-07,76.25,1839600,76.25,77.91,75.60,1027010,863123,13.5
2022-12-08,74.86,1597100,76.25,77.64,74.86,541100,540510,0.0
2022-12-09,73.94,2408500,74.86,75.60,73.94,816700,1306150,-39.2
2022-12-12,72.55,3142700,73.94,75.70,72.46,1460551,1975543,-40.4
2022-12-13,72.09,3610400,72.55,73.39,71.35,2186674,3418452,-96.1
2022-12-14,71.63,3522100,72.09,73.39,71.63,992500,2589469,-123.8
2022-12-15,71.72,2595300,71.63,73.20,71.45,590500,1603234,-78.6
2022-12-16,72.09,3002000,71.72,72.83,71.72,1051020,1987309,-73.0
2022-12-19,71.17,2422700,72.09,72.55,71.17,725869,1172100,-34.4
2022-12-20,72.74,3030300,71.17,73.66,71.08,1067210,726940,26.8
2022-12-21,73.66,2305500,72.74,74.50,73.48,714420,358300,28.4
2022-12-22,72.44,1587300,73.66,74.79,72.44,587352,722970,-10.4
2022-12-23,71.69,1561800,72.44,73.57,71.69,513420,528600,-1.2
2022-12-26,71.50,1657600,71.69,73.00,71.41,715330,280160,33.1
2022-12-27,72.06,1586800,71.50,73.38,71.50,812100,387213,32.5
2022-12-28,72.44,1188500,72.06,73.38,72.06,576820,304400,21.0
2022-12-29,72.44,1329700,72.44,73.57,72.44,785900,424700,27.8
2022-12-30,71.59,1199300,72.44,73.38,71.59,494500,554397,-4.6
2023-01-03,73.85,1496000,71.59,73.85,71.69,918900,337900,45.6
2023-01-04,74.60,1089800,73.85,74.60,73.95,615006,147877,37.0
2023-01-05,76.39,2469800,74.60,76.58,74.32,1446802,409204,84.3
2023-01-06,75.07,1269700,76.39,76.39,74.89,573744,261082,25.0
2023-01-09,75.92,948300,75.07,75.92,74.89,459030,32515,34.4
2023-01-10,76.20,1196000,75.92,76.67,75.83,601300,140984,37.3
2023-01-11,74.70,1534700,76.20,76.77,74.70,574500,912160,-26.8
2023-01-12,75.26,684900,74.70,75.45,74.60,474900,235279,19.2
2023-01-13,75.83,1449000,75.26,76.30,75.36,883400,603397,22.6
2023-01-16,74.70,654700,75.83,76.01,74.70,385820,581608,-15.5
2023-01-17,76.11,1671400,74.70,76.20,74.70,1311397,681204,51.0
2023-01-18,76.49,1297900,76.11,76.67,75.92,849000,718940,10.6
2023-01-19,76.49,2627700,76.49,76.67,75.26,1773200,1489669,23.1
2023-01-27,75.26,2331800,76.49,77.05,74.89,884400,1724208,-67.2
2023-01-30,74.70,1614000,75.26,75.26,74.70,768200,1051870,-22.5
2023-01-31,72.53,4817500,74.70,74.79,72.35,1609945,3635454,-156.2
2023-02-01,72.63,1810400,72.53,73.19,72.35,498200,1003520,-39.0
2023-02-02,72.16,1494400,72.63,72.91,72.16,685000,819007,-10.3
2023-02-03,71.50,1855200,72.16,72.53,71.41,744710,845600,-7.7
2023-02-06,72.82,1910700,71.50,72.91,71.41,1089001,775700,24.2
2023-02-07,71.59,1274400,72.82,73.00,71.59,799400,482345,24.1
2023-02-08,71.31,1550000,71.59,72.06,71.22,567995,891300,-24.5
2023-02-09,70.56,1593600,71.31,71.50,70.56,103659,843878,-55.5
2023-02-10,71.41,1236100,70.56,71.41,70.56,197800,426060,-17.3
2023-02-13,70.84,1569000,71.41,71.41,69.71,561413,869480,-23.2
2023-02-14,70.28,1073500,70.84,71.22,69.99,569470,532250,2.8
2023-02-15,71.50,1443500,70.28,71.50,69.99,655100,529410,9.6
2023-02-16,71.97,691300,71.50,71.97,71.12,378100,79400,22.9
2023-02-17,71.50,777000,71.97,71.97,70.84,640410,564088,5.8
2023-02-20,72.91,1385300,71.50,72.91,71.03,521381,338740,14.2
2023-02-21,72.63,888300,72.91,73.00,72.16,389100,261739,9.8
2023-02-22,71.03,1295600,72.63,72.63,71.03,449900,908300,-34.6
2023-02-23,71.22,2327900,71.03,72.35,69.99,1307612,1261255,3.5
2023-02-24,70.28,1681000,71.22,71.50,70.09,957400,1201200,-18.2
2023-02-27,70.75,1112500,70.28,71.41,69.62,710280,248689,34.7
2023-02-28,71.03,1034300,70.75,71.41,70.65,753283,454948,22.5
2023-03-01,72.35,1635500,71.03,72.44,70.56,699100,396882,23.2
2023-03-02,71.97,1088800,72.35,72.35,71.59,614500,410600,15.6
2023-03-03,71.50,704200,71.97,72.25,70.56,413300,240300,13.1
2023-03-06,70.56,891800,71.50,72.06,70.56,223278,369329,-11.0
2023-03-07,71.31,1170900,70.56,71.69,71.03,594898,615962,-1.6
2023-03-08,71.97,1244400,71.31,71.97,70.56,744628,550543,14.8
2023-03-09,71.97,1389700,71.97,72.53,71.69,721305,339175,29.2
2023-03-10,72.35,1427700,71.97,72.63,71.59,763465,270942,37.9
2023-03-13,72.35,1824500,72.35,72.53,72.06,1030490,248300,60.2
2023-03-14,72.06,1735100,72.35,72.35,71.12,1218173,816592,30.8
2023-03-15,72.53,1960200,72.06,72.72,71.97,1098900,1000500,7.6
2023-03-16,71.59,392300,72.53,72.53,71.50,1161131,1243280,-6.3
2023-03-17,70.09,2432800,71.59,71.88,70.09,265600,2142720,-139.8
2023-03-20,69.90,1609600,70.09,70.56,69.71,248310,662833,-30.8
2023-03-21,69.99,1350200,69.90,70.65,69.81,415100,717198,-18.2
2023-03-22,69.99,900200,69.99,70.28,69.99,99300,320100,-16.4
2023-03-23,70.84,1285000,69.99,70.84,69.62,910100,501200,30.7
2023-03-24,70.56,932300,70.84,71.03,70.37,578800,527200,3.9
2023-03-27,70.18,1371500,70.56,70.56,69.90,220900,1073419,-63.6
2023-03-28,69.99,1650000,70.18,70.84,69.99,579010,1168147,-43.8
2023-03-29,70.46,907400,69.99,70.46,69.99,247800,556122,-23.1
2023-03-30,70.46,801900,70.46,70.93,70.18,496700,169462,24.5
2023-03-31,69.99,1076100,70.46,70.93,69.99,422143,475967,-4.0
2023-04-03,69.99,850600,69.99,70.46,69.81,132310,451400,-23.7
2023-04-04,69.81,1819000,69.99,70.09,69.81,213010,974303,-56.5
2023-04-05,70.09,963400,69.81,70.37,69.71,201400,515418,-23.4
2023-04-06,69.90,905600,70.09,70.18,69.90,145700,338000,-14.3
2023-04-07,70.28,739800,69.90,70.28,69.90,77650,116731,-2.9
2023-04-10,69.99,832700,70.28,70.28,69.99,202700,231410,-2.1
2023-04-11,69.99,782800,69.99,70.09,69.71,98900,503161,-30.1
2023-04-12,69.90,979100,69.99,69.99,69.62,132209,482842,-26.1
2023-04-13,69.15,889600,69.90,69.99,69.15,920305,1231240,-22.9
2023-04-14,68.49,1294000,69.15,69.34,68.49,157445,640893,-35.2
2023-04-17,67.45,1365400,68.49,68.58,67.45,248310,845134,-42.8
2023-04-18,68.68,931800,67.45,68.68,67.55,1317505,1290271,2.0
2023-04-19,67.74,816300,68.68,68.77,67.74,122064,403189,-20.2
2023-04-20,68.21,789300,67.74,68.30,67.55,232500,227500,0.4
2023-04-21,66.70,1107600,68.21,68.21,66.61,528331,1092878,-40.0
2023-04-24,66.32,1134600,66.70,66.89,66.04,955556,1305860,-24.7
2023-04-25,65.76,1370200,66.32,67.17,65.67,303226,734660,-30.2
2023-04-26,66.80,941600,65.76,66.80,65.85,4705718,4622118,5.9
2023-04-27,65.38,1369100,66.80,66.80,65.38,139100,740700,-42.1
2023-04-28,65.67,777800,65.38,66.04,65.57,557600,398200,11.2
2023-05-04,64.82,2499400,65.67,65.85,64.35,903700,1454900,-38.0
2023-05-05,64.73,712200,64.82,65.10,64.54,260600,301700,-2.8
2023-05-08,66.04,1102300,64.73,66.23,64.91,500000,161900,23.7
2023-05-09,66.51,871300,66.04,66.80,66.32,594900,125800,33.2
2023-05-10,66.32,951600,66.51,66.89,66.32,323000,152900,12.1
2023-05-11,65.85,447300,66.32,66.70,65.85,88900,212700,-8.7
2023-05-12,65.48,1214100,65.85,66.23,65.38,293800,790300,-34.6
2023-05-15,64.91,1537800,65.48,65.76,64.91,161400,929100,-53.2
2023-05-16,65.57,1380300,64.91,65.57,64.91,123300,700700,-39.9
2023-05-17,64.91,1869200,65.57,65.57,64.73,302800,1532000,-84.9
2023-05-18,65.57,2420300,64.91,65.85,64.44,307200,1427800,-77.0
2023-05-19,64.73,1060800,65.57,65.57,64.54,20500,650200,-43.3
2023-05-22,64.26,1648900,64.73,64.91,64.16,26800,1182100,-79.2
2023-05-23,63.22,2681500,64.26,64.35,63.03,89900,1955400,-126.3
2023-05-24,62.37,2350000,63.22,63.41,62.19,121500,1550600,-95.2
2023-05-25,63.13,1305500,62.37,63.50,62.09,260600,316300,-3.7
2023-05-26,63.13,904500,63.13,63.97,63.13,98500,271000,-11.6
2023-05-29,63.13,1043600,63.13,63.69,63.13,110800,262000,-10.2
2023-05-30,62.56,1770500,63.13,63.41,62.56,116500,886800,-51.4
2023-05-31,62.19,1466600,62.56,62.84,62.19,24900,704300,-45.1
2023-06-01,62.19,1214500,62.19,62.56,62.09,11600,407100,-26.2
2023-06-02,62.00,2969700,62.19,62.37,61.62,32000,1117900,-71.7
2023-06-05,62.56,3323000,62.00,63.22,62.28,60500,1519400,-97.2
2023-06-06,62.47,3423000,62.56,62.94,62.09,187800,2377700,-145.4
2023-06-07,62.28,3719000,62.47,62.75,62.09,319000,2232100,-126.8
2023-06-08,61.62,5036500,62.28,62.56,61.62,155000,3359400,-211.3
2023-06-09,61.90,2080200,61.62,62.56,61.62,118000,819600,-46.1
2023-06-12,63.88,5450300,61.90,63.97,62.09,635600,1563300,-62.4
2023-06-13,63.60,4943400,63.88,64.26,63.50,1473200,2459900,-66.9
2023-06-14,63.13,4910200,63.60,64.16,63.13,735700,2405800,-112.7
2023-06-15,62.37,4687800,63.13,63.41,62.28,438400,2088000,-109.9
2023-06-16,62.19,5993000,62.37,62.66,62.09,2325000,3418800,-72.5
2023-06-19,61.90,3279400,62.19,62.66,61.72,58400,1051900,-65.6
2023-06-20,61.62,2963000,61.90,62.00,61.62,51200,1292400,-81.5
2023-06-21,62.37,3490900,61.62,62.37,61.62,721800,1881300,-76.3
2023-06-22,62.94,5610600,62.37,63.31,62.37,1173700,1767200,-39.6
2023-06-23,64.91,11647500,62.94,65.38,63.03,2396000,2136600,18.1
2023-06-26,66.32,10558900,64.91,66.51,64.26,1754900,3316100,-108.2
2023-06-27,66.32,5978900,66.32,66.61,65.48,1240400,1820500,-40.5
2023-06-28,66.51,5768300,66.32,66.70,65.57,1833500,1710000,8.9
2023-06-29,67.64,7108600,66.51,68.11,65.95,1204700,166700,74.6
2023-06-30,66.80,3645000,67.64,67.74,66.61,680400,713500,-2.4
2023-07-03,66.51,3186200,66.80,67.17,66.14,496900,592500,-6.8
2023-07-04,66.32,4576500,66.51,66.98,65.95,1267700,623900,45.3
2023-07-05,65.67,6322300,66.32,66.61,65.48,1088800,1148500,-4.3
2023-07-06,66.32,7631000,65.67,66.51,65.67,1015100,1995600,-68.9
2023-07-07,66.70,5780500,66.32,66.98,66.23,1192600,2499900,-92.4
2023-07-10,67.83,6171100,66.70,68.39,66.98,271700,337900,-4.7
2023-07-11,68.49,5702300,67.83,69.05,67.45,1438100,788200,47.1
2023-07-12,68.68,3585900,68.49,68.86,68.30,653200,1414600,-55.4
2023-07-13,68.77,3783500,68.68,69.43,68.58,267200,246600,1.5
2023-07-14,68.96,5209700,68.77,69.05,67.83,903000,188200,52.0
2023-07-17,68.02,3922800,68.96,69.24,67.92,386000,1275400,-64.7
2023-07-18,68.11,2930000,68.02,68.30,67.92,860500,484700,27.2
2023-07-19,68.30,2945100,68.11,68.68,68.11,1302300,61200,90.2
2023-07-20,68.30,2600700,68.30,68.49,68.02,1294400,85600,87.7
2023-07-21,69.15,3116100,68.30,69.15,68.21,1411900,134100,93.5
2023-07-24,69.24,2535300,69.15,69.62,68.96,745000,409400,24.7
2023-07-25,70.09,4245900,69.24,70.28,68.77,1020400,490600,39.3
2023-07-26,70.56,3189700,70.09,70.75,69.90,828300,297900,39.7
2023-07-27,71.22,4178200,70.56,71.31,70.37,832200,446000,29.0
2023-07-28,72.82,5473600,71.22,73.10,71.12,1424200,198700,94.0
2023-07-31,73.38,3364900,72.82,73.76,72.63,1007100,422200,45.5
2023-08-01,71.50,5730800,73.38,73.38,71.50,941600,885700,4.2
2023-08-02,71.59,2678900,71.50,71.97,70.84,319500,694300,-28.4
2023-08-03,69.67,2917600,71.59,71.59,69.67,259100,322100,-4.7
2023-08-04,70.06,3165200,69.67,70.06,69.10,399600,127000,19.9
2023-08-07,71.88,4317900,70.06,71.88,69.39,1399700,286900,82.4
2023-08-08,71.50,3430500,71.88,71.88,70.92,803700,319300,36.0
2023-08-09,70.15,3705000,71.50,71.50,69.87,1029000,1155700,-9.4
2023-08-10,70.15,2733200,70.15,71.02,69.96,1303700,376600,68.1
2023-08-11,70.54,2181300,70.15,70.54,69.48,768700,246000,38.3
2023-08-14,70.44,3066500,70.54,70.54,69.58,1709500,1426500,20.8
2023-08-15,69.87,2219700,70.44,70.44,69.77,630800,623500,0.6
2023-08-16,70.15,2083900,69.87,70.54,69.58,279800,457900,-12.9
2023-08-17,70.63,4580900,70.15,71.50,69.96,1051600,394500,48.7
2023-08-18,70.35,7106200,70.63,71.79,69.19,3380500,837000,187.9
2023-08-21,69.96,3055200,70.35,70.83,69.77,1530300,319400,88.7
2023-08-22,69.77,3075100,69.96,70.25,68.23,588500,395000,14.0
2023-08-23,70.54,3072800,69.77,70.63,68.71,1430100,690100,54.1
2023-08-24,71.69,4419900,70.54,71.88,70.06,1897800,181300,127.7
2023-08-25,71.88,2751400,71.69,72.26,71.31,515300,410600,7.8
2023-08-28,74.76,5466800,71.88,74.95,71.98,1503900,466900,80.2
2023-08-29,74.28,4199900,74.76,74.76,73.13,1475500,808800,51.5
2023-08-30,74.66,2659700,74.28,75.34,73.42,926400,500700,33.2
2023-08-31,74.66,3836000,74.66,75.72,73.99,1582100,1490800,7.2
2023-09-05,76.87,6839900,74.66,77.26,74.95,3971200,1520200,195.0
2023-09-06,76.78,2280400,76.87,76.87,76.30,490400,352500,11.0
2023-09-07,76.30,3526700,76.78,76.78,75.43,1145900,620500,41.7
2023-09-08,76.78,2774900,76.30,76.87,75.91,855800,263500,47.3
2023-09-11,76.30,4234900,76.78,77.83,74.47,844500,905900,-4.3
2023-09-12,77.06,2668500,76.30,77.45,75.14,786300,821400,-2.7
2023-09-13,75.91,2507000,77.06,77.06,75.53,833700,625400,16.6
2023-09-14,76.20,2482600,75.91,76.78,75.24,1464300,203400,99.8
2023-09-15,76.30,5614800,76.20,77.93,75.82,2840700,1798700,83.9
2023-09-18,75.72,1322100,76.30,76.58,75.53,0,0,0
2023-09-19,75.72,2571700,75.72,75.72,74.28,618900,441600,13.9
2023-09-20,75.14,1842800,75.72,75.72,74.86,498800,980800,-37.8
2023-09-21,74.86,2537900,75.14,75.14,74.18,723600,707400,1.3
2023-09-22,74.38,4244900,74.86,75.14,72.74,2056900,713700,103.4
2023-09-25,74.47,2755500,74.38,75.34,73.61,1357000,463400,69.7
2023-09-26,73.03,2534600,74.47,74.86,72.94,1189000,1172000,1.4
2023-09-27,73.51,2273300,73.03,73.51,71.79,763900,503400,19.7
2023-09-28,71.79,1889300,73.51,73.51,71.79,304600,419400,-8.5
2023-09-29,71.21,1403900,71.79,73.32,71.21,361500,445600,-6.1
2023-10-02,72.55,1159900,71.21,72.55,71.21,490900,112500,28.5
2023-10-03,71.02,1993700,72.55,72.55,70.92,322800,199600,9.1
2023-10-04,71.40,1077900,71.02,71.59,70.44,464800,218800,18.3
2023-10-05,69.77,2571400,71.40,71.40,69.77,201000,809900,-44.8
2023-10-06,71.21,1227000,69.77,71.21,69.67,657000,21500,46.9
2023-10-09,70.73,830900,71.21,71.21,70.63,21500,243300,-16.4
2023-10-10,71.40,1023900,70.73,71.98,71.02,36200,155100,-8.9
2023-10-11,71.40,1134400,71.40,71.79,71.02,151900,237000,-6.3
2023-10-12,72.46,2534800,71.40,72.84,71.50,148400,355200,-15.5
2023-10-13,72.74,1487000,72.46,73.22,71.98,127400,194300,-5.1
2023-10-16,72.17,1344400,72.74,72.74,71.69,303300,105300,14.9
2023-10-17,71.79,1421900,72.17,73.03,71.79,398100,300400,7.5
2023-10-18,70.92,2572400,71.79,71.79,69.48,612400,957100,-25.3
2023-10-19,68.52,3904700,70.92,70.92,68.04,978900,1682100,-50.7
2023-10-20,69.39,2371800,68.52,69.58,67.37,1139900,854400,20.8
2023-10-23,67.37,2725900,69.39,69.39,67.27,237700,1247900,-71.2
2023-10-24,67.47,1099500,67.37,67.95,67.27,88300,536900,-31.6
2023-10-25,66.22,2423700,67.47,67.95,66.22,94300,429900,-23.6
2023-10-26,64.30,5201700,66.22,66.22,63.24,1834300,424900,94.3
2023-10-27,65.26,1811000,64.30,65.26,63.92,582200,594500,-0.7
2023-10-30,64.88,1047000,65.26,65.26,64.40,319300,190200,8.8
2023-10-31,65.26,2183600,64.88,66.70,64.88,916900,588700,22.6
2023-11-01,67.56,2337200,65.26,67.66,65.16,1128500,393000,51.2
2023-11-02,68.04,2390200,67.56,68.04,66.99,762800,1033500,-19.0
2023-11-03,67.18,1692700,68.04,68.04,66.99,540100,698900,-11.1
2023-11-06,68.14,1136800,67.18,68.62,67.27,421700,591000,-11.9
2023-11-07,67.95,1474700,68.14,68.14,66.99,267600,481000,-15.0
2023-11-08,68.52,2339600,67.95,68.62,66.99,575900,1089400,-36.3
2023-11-09,67.85,3420100,68.52,69.19,67.85,656900,2087100,-102.1
2023-11-10,66.79,2833100,67.85,67.95,66.79,591200,1244300,-45.8
2023-11-13,65.93,1730800,66.79,67.18,65.83,84700,384300,-20.8
2023-11-14,66.12,2996000,65.93,66.60,65.45,221918,2182775,-134.7
2023-11-15,67.85,3949400,66.12,68.91,67.18,1642200,1111600,37.9
2023-11-16,67.47,2338200,67.85,68.43,67.08,0,0,0
2023-11-17,67.18,2335800,67.47,68.23,66.41,209900,350100,-9.8
2023-11-20,66.51,1770000,67.18,67.18,66.22,146100,663000,-35.8
2023-11-21,66.70,2959800,66.51,66.99,66.12,173300,1867300,-117.3
2023-11-22,66.60,1302200,66.70,67.37,66.22,166600,406900,-16.7
2023-11-23,65.93,1623100,66.60,67.08,65.93,112500,396700,-19.7
2023-11-24,65.55,3128900,65.93,66.12,64.88,575700,1282200,-48.1
2023-11-27,65.36,1333300,65.55,65.64,65.16,234600,363300,-8.8
2023-11-28,65.74,1775600,65.36,65.74,64.78,313100,797000,-32.9
2023-11-29,65.64,1262500,65.74,66.03,65.45,160500,496500,-23.0
2023-11-30,64.68,2581600,65.64,65.93,64.68,194500,1727300,-104.0
2023-12-01,65.64,1391800,64.68,65.74,64.97,396800,266100,8.9
2023-12-04,66.03,3006800,65.64,66.70,65.64,613700,1033100,-28.9
2023-12-05,65.36,2302100,66.03,66.22,65.26,66100,1406700,-91.6
2023-12-06,65.74,1606600,65.36,65.83,65.36,135700,898400,-52.1
2023-12-07,65.64,3874400,65.74,66.03,64.78,837900,1658400,-55.7
2023-12-08,66.22,3729400,65.64,66.51,65.26,118300,1232200,-76.6
2023-12-11,67.18,4734500,66.22,67.66,67.08,766600,1009700,-17.1
2023-12-12,66.60,2788700,67.18,67.27,66.22,556400,1438900,-61.2
2023-12-13,65.45,4511000,66.60,66.89,65.36,89500,1890300,-123.8
2023-12-14,65.64,1462000,65.45,66.12,65.45,240000,535100,-20.2
2023-12-15,65.36,3739700,65.64,65.83,65.36,1872400,2442200,-39.0
2023-12-18,64.30,3513100,65.36,65.45,64.30,257600,1625300,-92.3
2023-12-19,64.30,3061900,64.30,64.68,63.63,154500,1463900,-87.4
2023-12-20,65.36,2603900,64.30,65.45,64.30,831600,801000,2.2
2023-12-21,65.07,2585900,65.36,65.55,65.07,884700,1202600,-21.5
2023-12-22,64.88,2145700,65.07,65.36,64.78,749300,1165900,-28.2
2023-12-25,65.16,2672700,64.88,65.93,64.88,270200,717900,-30.5
2023-12-26,65.26,1975400,65.16,65.74,65.26,261100,1064300,-54.8
2023-12-27,65.26,1626400,65.26,65.94,65.26,117600,731000,-41.5
2023-12-28,66.23,2408700,65.26,66.23,65.26,675100,467600,14.1
2023-12-29,65.36,1954700,66.23,66.42,65.36,109100,911300,-54.4
2024-01-02,66.03,2142800,65.94,66.23,65.65,419100,391000,1.9
2024-01-03,66.71,1889800,66.13,66.71,65.74,221800,142500,5.5
2024-01-04,66.71,3401500,66.81,67.19,66.71,171700,478600,-21.2
2024-01-05,66.52,1475700,67.00,67.00,66.23,143100,282600,-9.6
2024-01-08,65.94,2396400,66.71,66.81,65.94,129300,640000,-35.0
2024-01-09,65.84,2460400,65.94,66.23,65.74,103700,1267300,-79.3
2024-01-10,65.26,3006600,65.84,65.84,65.16,238700,995200,-51.3
2024-01-11,65.65,2083900,65.26,66.23,65.26,280700,822300,-36.7
2024-01-12,64.97,3283000,65.36,65.65,64.78,233500,1790700,-104.8
2024-01-15,64.78,2226700,64.97,65.26,64.78,58700,1329300,-85.2
2024-01-16,65.16,2072400,64.78,65.16,64.49,359700,1273900,-61.1
2024-01-17,64.87,1826400,65.26,65.65,64.78,343400,834300,-33.1
2024-01-18,65.16,1228400,65.07,65.55,65.07,140100,313800,-11.7
2024-01-19,65.74,2619900,65.16,66.32,65.16,407800,832100,-28.8
2024-01-22,66.03,1959800,65.74,66.42,65.74,303700,533600,-15.7
2024-01-23,65.45,2112000,66.03,66.03,65.36,705600,773300,-4.6
2024-01-24,65.07,2083500,65.55,65.74,64.97,175100,957200,-52.8
2024-01-25,64.68,2660500,65.16,65.26,64.68,251600,1219700,-64.9
2024-01-26,64.78,1675800,64.78,65.26,64.78,133100,708200,-38.6
2024-01-29,64.78,1732800,64.87,65.07,64.68,102000,992600,-59.7
2024-01-30,64.68,1790400,65.07,65.07,64.68,176100,1397500,-81.8
2024-01-31,64.78,4020100,64.97,65.94,64.68,372800,1759000,-93.4
2024-02-01,65.26,2499300,64.97,65.55,64.97,682700,801700,-8.0
2024-02-02,65.16,2611300,65.26,65.45,64.78,110720,1306063,-80.4
2024-02-05,65.74,3565900,65.16,65.94,64.97,800300,486230,21.4
2024-02-06,65.36,2392800,65.84,65.94,65.36,443800,1102057,-44.6
2024-02-07,65.36,2736300,65.36,65.65,64.97,254200,1151300,-60.5
2024-02-15,65.36,3876600,65.36,65.74,64.97,612927,2560214,-131.6
